Date,State,Confirmed,Recovered,Deaths,Vaccinations
2022-10-06,Uttar Pradesh,38133,35170,1658,62428
2022-10-06,Karnataka,42866,36593,1991,46813
2022-10-06,Tamil Nadu,32614,27310,721,92533
2022-10-06,Gujarat,36818,33826,800,45680
2022-10-07,Maharashtra,28475,21584,979,78236
2022-10-07,Delhi,5718,4710,106,15726
2022-10-07,Uttar Pradesh,27768,25453,637,49782
2022-10-07,Karnataka,20958,17329,323,74134
2022-10-07,Tamil Nadu,14583,13530,584,49874
2022-10-07,Gujarat,41197,35907,1237,78533
2022-10-08,Maharashtra,11809,10979,233,14868
2022-10-08,Delhi,22882,17721,923,65464
2022-10-08,Uttar Pradesh,30470,24183,1098,76102
2022-10-08,Karnataka,21353,17543,897,27272
2022-10-08,Tamil Nadu,22716,20481,257,78606
2022-10-08,Gujarat,30472,28762,1500,66401
2022-10-09,Maharashtra,35789,27887,1394,59462
2022-10-09,Delhi,28313,23415,410,92889
2022-10-09,Uttar Pradesh,29530,27704,1274,99260
2022-10-09,Karnataka,27885,24256,538,40701
2022-10-09,Tamil Nadu,19665,18186,286,87403
2022-10-09,Gujarat,42989,35691,757,64175
2022-10-10,Maharashtra,38722,36325,1597,8475
2022-10-10,Delhi,5723,5264,271,79137
2022-10-10,Uttar Pradesh,18443,14298,438,67594
2022-10-10,Karnataka,18984,15271,195,61505
2022-10-10,Tamil Nadu,43257,36363,1412,81159
2022-10-10,Gujarat,16395,12498,472,26637
2022-10-11,Maharashtra,3209,3015,78,82737
2022-10-11,Delhi,42982,34220,2012,57362
2022-10-11,Uttar Pradesh,11096,9015,367,89338
2022-10-11,Karnataka,48381,40141,612,87189
2022-10-11,Tamil Nadu,40387,33813,593,9555
2022-10-11,Gujarat,47095,43222,1644,9188
2022-10-12,Maharashtra,14060,11526,671,18127
2022-10-12,Delhi,33615,28047,909,63092
2022-10-12,Uttar Pradesh,17911,14727,651,86814
2022-10-12,Karnataka,21856,19554,749,5451
2022-10-12,Tamil Nadu,5069,4434,92,43439
2022-10-12,Gujarat,19157,17781,437,46357
2022-10-13,Maharashtra,30678,29075,543,80531
2022-10-13,Delhi,27727,23855,736,66472
2022-10-13,Uttar Pradesh,48852,44978,1400,29504
2022-10-13,Karnataka,11980,9963,344,88813
2022-10-13,Tamil Nadu,38112,32936,1112,24459
2022-10-13,Gujarat,2259,1833,78,65140
2022-10-14,Maharashtra,26362,21183,561,56050
2022-10-14,Delhi,8697,6901,322,33735
2022-10-14,Uttar Pradesh,32293,25170,980,94359
2022-10-14,Karnataka,17400,16041,848,18303
2022-10-14,Tamil Nadu,2266,1982,79,36227
2022-10-14,Gujarat,13740,11365,380,50048
2022-10-15,Maharashtra,31695,24585,772,20092
2022-10-15,Delhi,35771,31545,1405,98232
2022-10-15,Uttar Pradesh,7489,6339,115,66088
2022-10-15,Karnataka,10365,8013,186,10379
2022-10-15,Tamil Nadu,45353,40051,1506,77330
2022-10-15,Gujarat,30218,24389,1258,33359
2022-10-16,Maharashtra,49673,41735,729,89239
2022-10-16,Delhi,20267,16146,284,82115
2022-10-16,Uttar Pradesh,34355,31822,1617,19197
2022-10-16,Karnataka,10387,9514,132,84432
2022-10-16,Tamil Nadu,42525,33010,1551,97680
2022-10-16,Gujarat,19757,15962,539,27027
2022-10-17,Maharashtra,14792,11284,435,89287
2022-10-17,Delhi,32023,28580,1147,24481
2022-10-17,Uttar Pradesh,26836,21233,537,73872
2022-10-17,Karnataka,9157,7730,203,72967
2022-10-17,Tamil Nadu,34784,28262,1615,38208
2022-10-17,Gujarat,18522,15731,400,52754
2022-10-18,Maharashtra,31413,24391,1276,44374
2022-10-18,Delhi,37189,28820,1825,39968
2022-10-18,Uttar Pradesh,21935,20560,654,51876
2022-10-18,Karnataka,2946,2552,78,73861
2022-10-18,Tamil Nadu,9699,8096,354,95080
2022-10-18,Gujarat,22198,18128,237,66439
2022-10-19,Maharashtra,47116,41374,589,73213
2022-10-19,Delhi,35512,26644,1178,5761
2022-10-19,Uttar Pradesh,38546,29190,390,25110
2022-10-19,Karnataka,43503,38577,1141,66446
2022-10-19,Tamil Nadu,29433,27686,586,73500
2022-10-19,Gujarat,42990,33843,1674,44992
2022-10-20,Maharashtra,11472,10243,283,74214
2022-10-20,Delhi,35611,30924,776,99571
2022-10-20,Uttar Pradesh,16958,14215,368,92292
2022-10-20,Karnataka,2466,1917,80,91639
2022-10-20,Tamil Nadu,18088,15761,564,65252
2022-10-20,Gujarat,27044,23579,1117,5789
2022-10-21,Maharashtra,34941,29681,1353,36980
2022-10-21,Delhi,1860,1651,48,38397
2022-10-21,Uttar Pradesh,40775,36798,664,26016
2022-10-21,Karnataka,5080,3881,149,28304
2022-10-21,Tamil Nadu,13166,10381,537,19705
2022-10-21,Gujarat,37329,33963,1073,35006
2022-10-22,Maharashtra,14018,13085,369,77367
2022-10-22,Delhi,41963,38750,690,32156
2022-10-22,Uttar Pradesh,37559,35104,1388,15190
2022-10-22,Karnataka,6335,4772,100,23559
2022-10-22,Tamil Nadu,43341,38101,1064,95453
2022-10-22,Gujarat,26937,24741,1248,9616
2022-10-23,Maharashtra,34763,32874,955,35870
2022-10-23,Delhi,10534,8950,477,73440
2022-10-23,Uttar Pradesh,45155,40130,1154,23764
2022-10-23,Karnataka,9208,8620,441,18771
2022-10-23,Tamil Nadu,32240,28775,452,95514
2022-10-23,Gujarat,21936,19086,337,62272
2022-10-24,Maharashtra,19952,16365,892,51323
2022-10-24,Delhi,38708,31618,930,76317
2022-10-24,Uttar Pradesh,17471,13778,760,77956
2022-10-24,Karnataka,42510,34422,442,48250
2022-10-24,Tamil Nadu,13029,10858,554,74368
2022-10-24,Gujarat,3611,3275,102,45996
2022-10-25,Maharashtra,26421,20725,1047,73882
2022-10-25,Delhi,37822,33921,1192,15535
2022-10-25,Uttar Pradesh,18944,17870,832,17438
2022-10-25,Karnataka,24104,20597,890,77249
2022-10-25,Tamil Nadu,4183,3472,141,23793
2022-10-25,Gujarat,38066,35005,610,16289
2022-10-26,Maharashtra,44808,34725,1173,86478
2022-10-26,Delhi,39369,33234,1444,76774
2022-10-26,Uttar Pradesh,14156,12097,429,73460
2022-10-26,Karnataka,36605,33531,1164,55907
2022-10-26,Tamil Nadu,42139,38726,2077,20658
2022-10-26,Gujarat,39907,32948,847,83501
2022-10-27,Maharashtra,11493,10874,403,72750
2022-10-27,Delhi,9000,8176,120,6085
2022-10-27,Uttar Pradesh,47332,39621,2302,68902
2022-10-27,Karnataka,5834,4415,158,13012
2022-10-27,Tamil Nadu,21166,18060,293,85647
2022-10-27,Gujarat,40989,31638,1073,50289
2022-10-28,Maharashtra,22565,21424,489,55281
2022-10-28,Delhi,48398,36343,1653,75037
2022-10-28,Uttar Pradesh,24423,20907,775,56753
2022-10-28,Karnataka,29219,26413,941,55627
2022-10-28,Tamil Nadu,16546,13895,387,48347
2022-10-28,Gujarat,42221,35487,484,84693
2022-10-29,Maharashtra,18021,16146,692,6223
2022-10-29,Delhi,37110,34348,1708,79392
2022-10-29,Uttar Pradesh,39829,31355,1040,25336
2022-10-29,Karnataka,31796,29540,1030,29488
2022-10-29,Tamil Nadu,38952,34999,1177,35261
2022-10-29,Gujarat,10984,8330,232,39261
2022-10-30,Maharashtra,16707,13706,465,8246
2022-10-30,Delhi,30825,24570,1456,7026
2022-10-30,Uttar Pradesh,2547,1979,40,44279
2022-10-30,Karnataka,23169,20232,338,32279
2022-10-30,Tamil Nadu,19356,18360,477,17795
2022-10-30,Gujarat,18000,14570,832,53630
2022-10-31,Maharashtra,20005,15836,636,96244
2022-10-31,Delhi,41252,31099,1246,89066
2022-10-31,Uttar Pradesh,1705,1314,78,97582
2022-10-31,Karnataka,45420,39659,1026,72855
2022-10-31,Tamil Nadu,9163,7770,131,67485
2022-10-31,Gujarat,13446,11705,416,26903
2022-11-01,Maharashtra,12717,9545,270,40212
2022-11-01,Delhi,44543,34995,2062,57016
2022-11-01,Uttar Pradesh,36375,33023,508,14168
2022-11-01,Karnataka,3573,2681,87,91337
2022-11-01,Tamil Nadu,29644,26654,396,89343
2022-11-01,Gujarat,2890,2288,135,80406
2022-11-02,Maharashtra,19531,18028,594,88726
2022-11-02,Delhi,49585,40189,2413,95740
2022-11-02,Uttar Pradesh,47408,43571,695,70385
2022-11-02,Karnataka,11087,10511,421,96118
2022-11-02,Tamil Nadu,11042,10158,252,11932
2022-11-02,Gujarat,18909,16200,683,35382
2022-11-03,Maharashtra,23356,18903,1165,94452
2022-11-03,Delhi,41675,38818,642,45591
2022-11-03,Uttar Pradesh,5607,4456,114,92488
2022-11-03,Karnataka,5659,4290,276,15796
2022-11-03,Tamil Nadu,48145,39775,1474,56175
2022-11-03,Gujarat,38275,33977,808,17343
2022-11-04,Maharashtra,47803,42028,1773,54347
2022-11-04,Delhi,32132,27146,1461,22490
2022-11-04,Uttar Pradesh,20173,18310,746,41763
2022-11-04,Karnataka,1305,996,44,19177
2022-11-04,Tamil Nadu,46970,38280,2221,62522
2022-11-04,Gujarat,32391,28760,873,91095
2022-11-05,Maharashtra,24565,22165,738,26875
2022-11-05,Delhi,48606,36845,2279,85456
2022-11-05,Uttar Pradesh,1247,1155,32,22949
2022-11-05,Karnataka,34503,27063,380,21832
2022-11-05,Tamil Nadu,8534,7790,121,93154
2022-11-05,Gujarat,1876,1613,89,72166
2022-11-06,Maharashtra,34128,31981,1412,61203
2022-11-06,Delhi,17450,13718,494,31852
2022-11-06,Uttar Pradesh,23454,18082,266,64888
2022-11-06,Karnataka,32567,27908,758,19141
2022-11-06,Tamil Nadu,13746,12942,349,53095
2022-11-06,Gujarat,42453,33850,971,22747
2022-11-07,Maharashtra,16009,13266,457,82043
2022-11-07,Delhi,22215,19624,1061,40249
2022-11-07,Uttar Pradesh,11082,9901,119,63285
2022-11-07,Karnataka,8050,6291,88,41918
2022-11-07,Tamil Nadu,16876,15896,549,98302
2022-11-07,Gujarat,34988,31632,1073,83701
2022-11-08,Maharashtra,20255,17592,620,75148
2022-11-08,Delhi,26280,23986,337,9953
2022-11-08,Uttar Pradesh,21698,18530,1059,27016
2022-11-08,Karnataka,14248,13378,322,22355
2022-11-08,Tamil Nadu,17486,16103,279,26529
2022-11-08,Gujarat,37014,31517,1741,8417
2022-11-09,Maharashtra,7445,6649,218,18302
2022-11-09,Delhi,37427,28780,1687,33803
2022-11-09,Uttar Pradesh,30164,28110,656,81925
2022-11-09,Karnataka,45327,42153,972,32844
2022-11-09,Tamil Nadu,22604,17252,510,83632
2022-11-09,Gujarat,30550,22965,317,42693
2022-11-10,Maharashtra,19997,17907,699,22060
2022-11-10,Delhi,47000,40915,1687,79869
2022-11-10,Uttar Pradesh,49993,42707,1239,55660
2022-11-10,Karnataka,43070,35623,1025,44875
2022-11-10,Tamil Nadu,39438,35671,1153,81899
2022-11-10,Gujarat,23771,18177,419,93383
2022-11-11,Maharashtra,6138,5766,79,50580
2022-11-11,Delhi,47180,43931,954,96777
2022-11-11,Uttar Pradesh,8951,6842,159,39757
2022-11-11,Karnataka,26104,21168,1075,5063
2022-11-11,Tamil Nadu,13152,11748,643,36280
2022-11-11,Gujarat,28924,22981,1268,8135
2022-11-12,Maharashtra,18564,15393,622,61682
2022-11-12,Delhi,3728,3310,83,41036
2022-11-12,Uttar Pradesh,20078,15117,416,58467
2022-11-12,Karnataka,4959,3831,246,35558
2022-11-12,Tamil Nadu,44945,33717,2204,87667
2022-11-12,Gujarat,28429,25642,723,53710
2022-11-13,Maharashtra,23246,21882,254,55970
2022-11-13,Delhi,29776,23630,962,75542
2022-11-13,Uttar Pradesh,27998,24222,897,94898
2022-11-13,Karnataka,5485,5182,105,94575
2022-11-13,Tamil Nadu,31416,26517,664,57073
2022-11-13,Gujarat,11047,9841,289,92599
2022-11-14,Maharashtra,49444,39826,1899,85468
2022-11-14,Delhi,47361,37917,553,45943
2022-11-14,Uttar Pradesh,25003,22630,881,34768
2022-11-14,Karnataka,35604,33647,693,80498
2022-11-14,Tamil Nadu,29439,27524,682,29610
2022-11-14,Gujarat,30575,23067,1416,50262
2022-11-15,Maharashtra,43740,33414,1451,30380
2022-11-15,Delhi,29923,23139,1226,70078
2022-11-15,Uttar Pradesh,19970,17391,366,66953
2022-11-15,Karnataka,42539,35375,1294,14857
2022-11-15,Tamil Nadu,24513,21455,1188,23884
2022-11-15,Gujarat,6307,5467,123,65548
2022-11-16,Maharashtra,14582,13055,270,13025
2022-11-16,Delhi,42614,32015,682,32290
2022-11-16,Uttar Pradesh,41596,33541,1456,81981
2022-11-16,Karnataka,12038,10751,269,89605
2022-11-16,Tamil Nadu,15418,13062,324,61257
2022-11-16,Gujarat,22459,17631,572,90310
2022-11-17,Maharashtra,47917,38489,1123,84029
2022-11-17,Delhi,38795,32822,1696,7027
2022-11-17,Uttar Pradesh,47723,37360,516,5178
2022-11-17,Karnataka,6817,5221,106,8984
2022-11-17,Tamil Nadu,23049,19630,645,19635
2022-11-17,Gujarat,9542,9015,198,12988
2022-11-18,Maharashtra,33070,25033,895,24171
2022-11-18,Delhi,33577,25294,575,75344
2022-11-18,Uttar Pradesh,39656,30259,520,34652
2022-11-18,Karnataka,6390,5538,161,54217
2022-11-18,Tamil Nadu,33995,26962,1517,93720
2022-11-18,Gujarat,49481,38621,1182,22564
2022-11-19,Maharashtra,49603,44400,593,70015
2022-11-19,Delhi,12324,11425,469,69179
2022-11-19,Uttar Pradesh,11872,9592,264,76343
2022-11-19,Karnataka,49650,42283,519,52905
2022-11-19,Tamil Nadu,23234,21012,486,75164
2022-11-19,Gujarat,23568,21178,806,72778
2022-11-20,Maharashtra,49397,45660,1990,56275
2022-11-20,Delhi,3842,2898,129,27757
2022-11-20,Uttar Pradesh,48188,41773,892,25456
2022-11-20,Karnataka,4634,4123,180,72995
2022-11-20,Tamil Nadu,37474,28316,986,74005
2022-11-20,Gujarat,25791,22984,1093,16857
2022-11-21,Maharashtra,38517,29741,1436,70538
2022-11-21,Delhi,26658,22427,874,58998
2022-11-21,Uttar Pradesh,43855,35109,1860,58416
2022-11-21,Karnataka,31367,27253,494,54357
2022-11-21,Tamil Nadu,27468,24222,617,97463
2022-11-21,Gujarat,7258,5529,295,56627
2022-11-22,Maharashtra,21929,17333,824,52818
2022-11-22,Delhi,14635,12143,635,63022
2022-11-22,Uttar Pradesh,4528,3406,109,29556
2022-11-22,Karnataka,41906,33312,1197,26775
2022-11-22,Tamil Nadu,25041,23208,588,49884
2022-11-22,Gujarat,36192,31037,720,49086
2022-11-23,Maharashtra,15280,12559,320,54605
2022-11-23,Delhi,4459,3473,211,42345
2022-11-23,Uttar Pradesh,32036,29645,825,44398
2022-11-23,Karnataka,37490,28776,1443,83924
2022-11-23,Tamil Nadu,20691,17581,361,18554
2022-11-23,Gujarat,6588,5008,191,65245
2022-11-24,Maharashtra,43617,32732,901,20329
2022-11-24,Delhi,16698,14900,571,70234
2022-11-24,Uttar Pradesh,19340,17508,796,64767
2022-11-24,Karnataka,32755,30348,344,54934
2022-11-24,Tamil Nadu,26530,21681,887,72186
2022-11-24,Gujarat,41653,33900,1664,38783
2022-11-25,Maharashtra,48458,40330,1460,30551
2022-11-25,Delhi,44543,40113,527,34036
2022-11-25,Uttar Pradesh,16547,12808,248,79349
2022-11-25,Karnataka,1900,1736,60,8103
2022-11-25,Tamil Nadu,42286,40081,1455,64746
2022-11-25,Gujarat,22012,19830,424,50567
2022-11-26,Maharashtra,7517,6156,115,10615
2022-11-26,Delhi,11468,9659,416,59775
2022-11-26,Uttar Pradesh,5590,4633,63,26574
2022-11-26,Karnataka,41652,39204,1457,57239
2022-11-26,Tamil Nadu,34436,32092,363,48358
2022-11-26,Gujarat,45205,35338,963,27894
2022-11-27,Maharashtra,38214,30336,1593,7918
2022-11-27,Delhi,47147,40883,1041,56363
2022-11-27,Uttar Pradesh,8069,7390,402,24099
2022-11-27,Karnataka,16622,15415,381,10132
2022-11-27,Tamil Nadu,30396,24084,615,98343
2022-11-27,Gujarat,40550,36387,1064,58849
2022-11-28,Maharashtra,26958,24935,870,44028
2022-11-28,Delhi,15945,13055,344,27825
2022-11-28,Uttar Pradesh,1915,1565,61,85389
2022-11-28,Karnataka,3425,3030,74,21552
2022-11-28,Tamil Nadu,34282,28569,1525,81105
2022-11-28,Gujarat,26266,23056,484,53910
2022-11-29,Maharashtra,15679,13785,735,43182
2022-11-29,Delhi,40109,36109,535,70749
2022-11-29,Uttar Pradesh,35434,30486,904,33481
2022-11-29,Karnataka,32276,27274,433,92780
2022-11-29,Tamil Nadu,31601,24393,1523,51312
2022-11-29,Gujarat,43852,34227,1544,42352
2022-11-30,Maharashtra,6021,5035,270,48420
2022-11-30,Delhi,3631,2902,174,31844
2022-11-30,Uttar Pradesh,7300,6864,237,13097
2022-11-30,Karnataka,6599,5118,148,96066
2022-11-30,Tamil Nadu,7640,6849,301,42827
2022-11-30,Gujarat,16141,13271,173,98219
2022-12-01,Maharashtra,19792,17779,314,72870
2022-12-01,Delhi,1767,1475,22,69697
2022-12-01,Uttar Pradesh,12737,9934,612,66580
2022-12-01,Karnataka,1744,1348,78,37259
2022-12-01,Tamil Nadu,22450,19007,547,80122
2022-12-01,Gujarat,1286,1033,40,75635
2022-12-02,Maharashtra,17387,14120,306,90647
2022-12-02,Delhi,47566,36331,1809,78885
2022-12-02,Uttar Pradesh,18984,16122,417,49449
2022-12-02,Karnataka,8196,6978,158,14821
2022-12-02,Tamil Nadu,36564,31353,645,24189
2022-12-02,Gujarat,37848,29331,1458,48725
2022-12-03,Maharashtra,23234,18449,703,56544
2022-12-03,Delhi,36921,34509,804,91980
2022-12-03,Uttar Pradesh,16233,13790,714,40016
2022-12-03,Karnataka,45223,41599,837,48147
2022-12-03,Tamil Nadu,7449,6100,297,76986
2022-12-03,Gujarat,43999,41489,1411,62677
2022-12-04,Maharashtra,15852,12898,321,88337
2022-12-04,Delhi,41535,33418,1161,59848
2022-12-04,Uttar Pradesh,31075,23849,1202,24268
2022-12-04,Karnataka,11787,9419,387,98274
2022-12-04,Tamil Nadu,14487,12996,543,83434
2022-12-04,Gujarat,18678,15213,731,29160
2022-12-05,Maharashtra,13835,11560,630,89761
2022-12-05,Delhi,39484,32884,816,55423
2022-12-05,Uttar Pradesh,27295,25049,1033,80287
2022-12-05,Karnataka,9928,9202,373,69930
2022-12-05,Tamil Nadu,23650,19465,292,47882
2022-12-05,Gujarat,24038,18486,378,25521
2022-12-06,Maharashtra,28768,22126,1369,10556
2022-12-06,Delhi,42300,31991,2076,55852
2022-12-06,Uttar Pradesh,16319,12599,539,56450
2022-12-06,Karnataka,25713,20354,918,82648
2022-12-06,Tamil Nadu,13374,12165,602,20563
2022-12-06,Gujarat,44193,37478,1540,93356
2022-12-07,Maharashtra,32252,26486,973,95962
2022-12-07,Delhi,23670,21622,924,60330
2022-12-07,Uttar Pradesh,33991,31340,503,84543
2022-12-07,Karnataka,25300,23469,591,14703
2022-12-07,Tamil Nadu,33313,30178,685,94403
2022-12-07,Gujarat,41431,35786,840,13878
2022-12-08,Maharashtra,11209,9036,167,16004
2022-12-08,Delhi,31587,26097,1260,11876
2022-12-08,Uttar Pradesh,49104,39412,1813,25378
2022-12-08,Karnataka,27568,24025,510,92332
2022-12-08,Tamil Nadu,42478,34408,1628,60061
2022-12-08,Gujarat,11061,9284,527,9902
2022-12-09,Maharashtra,20612,17821,280,45536
2022-12-09,Delhi,6135,5806,294,76979
2022-12-09,Uttar Pradesh,38610,29093,1359,70796
2022-12-09,Karnataka,10127,7970,431,42879
2022-12-09,Tamil Nadu,3921,3642,129,12426
2022-12-09,Gujarat,5495,5079,174,40301
2022-12-10,Maharashtra,49707,42591,1895,48082
2022-12-10,Delhi,12353,9450,147,65633
2022-12-10,Uttar Pradesh,6659,5987,170,29982
2022-12-10,Karnataka,4478,3985,208,32172
2022-12-10,Tamil Nadu,11160,10140,252,68107
2022-12-10,Gujarat,8601,6477,250,89295
2022-12-11,Maharashtra,8850,6980,388,65083
2022-12-11,Delhi,49196,38047,2127,67396
2022-12-11,Uttar Pradesh,14417,13444,631,9002
2022-12-11,Karnataka,3332,2988,47,90808
2022-12-11,Tamil Nadu,18352,13795,299,26645
2022-12-11,Gujarat,26343,20863,968,68742
2022-12-12,Maharashtra,9112,7739,170,80828
2022-12-12,Delhi,24481,19113,847,71404
2022-12-12,Uttar Pradesh,48370,40556,1404,93275
2022-12-12,Karnataka,2903,2304,117,23319
2022-12-12,Tamil Nadu,34383,25855,1676,36103
2022-12-12,Gujarat,12510,9779,296,45372
2022-12-13,Maharashtra,41920,37867,517,63336
2022-12-13,Delhi,10776,10112,399,64229
2022-12-13,Uttar Pradesh,1143,939,33,50169
2022-12-13,Karnataka,23702,20946,762,80710
2022-12-13,Tamil Nadu,31880,24428,913,97867
2022-12-13,Gujarat,45694,34826,1746,45685
2022-12-14,Maharashtra,21893,19313,230,63521
2022-12-14,Delhi,48383,37912,1721,9716
2022-12-14,Uttar Pradesh,36388,29452,1717,18587
2022-12-14,Karnataka,2195,1797,59,27438
2022-12-14,Tamil Nadu,21009,18980,530,18696
2022-12-14,Gujarat,8564,6655,210,98695
2022-12-15,Maharashtra,6514,5668,78,98539
2022-12-15,Delhi,6311,5870,140,25908
2022-12-15,Uttar Pradesh,2415,2229,99,20406
2022-12-15,Karnataka,30336,27883,360,17221
2022-12-15,Tamil Nadu,22116,17501,474,92019
2022-12-15,Gujarat,41100,34521,1266,32074
2022-12-16,Maharashtra,47540,42122,1626,73004
2022-12-16,Delhi,44655,41615,1710,84669
2022-12-16,Uttar Pradesh,37757,34650,1871,56011
2022-12-16,Karnataka,5757,4374,118,33798
2022-12-16,Tamil Nadu,43726,38544,839,68496
2022-12-16,Gujarat,27361,20669,593,86085
2022-12-17,Maharashtra,9462,7650,467,72713
2022-12-17,Delhi,21098,17065,613,26416
2022-12-17,Uttar Pradesh,15120,13611,269,97497
2022-12-17,Karnataka,14336,13159,590,97816
2022-12-17,Tamil Nadu,44478,41361,1835,98248
2022-12-17,Gujarat,13836,12294,417,26245
2022-12-18,Maharashtra,48251,38081,2376,58003
2022-12-18,Delhi,49789,40982,1693,46588
2022-12-18,Uttar Pradesh,12211,10706,135,52092
2022-12-18,Karnataka,18512,15820,320,53408
2022-12-18,Tamil Nadu,21311,19896,1062,55160
2022-12-18,Gujarat,18610,14896,864,95435
2022-12-19,Maharashtra,44798,39933,1198,67525
2022-12-19,Delhi,4712,3648,97,24328
2022-12-19,Uttar Pradesh,18711,17415,590,88349
2022-12-19,Karnataka,10153,8808,354,94306
2022-12-19,Tamil Nadu,19852,16595,568,58551
2022-12-19,Gujarat,16448,12677,166,26539
2022-12-20,Maharashtra,35018,27295,658,41555
2022-12-20,Delhi,42899,34123,999,57924
2022-12-20,Uttar Pradesh,35980,31359,1178,92613
2022-12-20,Karnataka,45097,39189,2252,52011
2022-12-20,Tamil Nadu,46185,34663,1931,30836
2022-12-20,Gujarat,37438,31606,725,65854
2022-12-21,Maharashtra,37091,33374,735,50477
2022-12-21,Delhi,7786,5919,171,74245
2022-12-21,Uttar Pradesh,20154,17607,257,74745
2022-12-21,Karnataka,24379,20858,1050,96087
2022-12-21,Tamil Nadu,19900,18221,569,95604
2022-12-21,Gujarat,7906,7154,349,85748
2022-12-22,Maharashtra,15323,13538,189,71111
2022-12-22,Delhi,40939,31072,457,47115
2022-12-22,Uttar Pradesh,26391,24264,1214,45747
2022-12-22,Karnataka,10154,8917,214,42309
2022-12-22,Tamil Nadu,21244,18701,730,77445
2022-12-22,Gujarat,22416,20965,691,31125
2022-12-23,Maharashtra,11929,10161,174,57684
2022-12-23,Delhi,36584,28772,1239,77740
2022-12-23,Uttar Pradesh,19899,16788,276,62852
2022-12-23,Karnataka,39554,30309,1474,52213
2022-12-23,Tamil Nadu,37494,35561,1485,14098
2022-12-23,Gujarat,9459,7142,282,75442
2022-12-24,Maharashtra,8898,6745,200,76880
2022-12-24,Delhi,42858,39541,738,22442
2022-12-24,Uttar Pradesh,41920,34438,1697,15356
